,zip,state_x,total,below40,i40_45,i45_50,plus50,s_black,s_hispanic,s_asian,s_unknown,s_other,s_nativeAmerican,s_female,s_male,plus50sum,plus50count,state_y,ratio,ratio_err,std3,r_minus_3std,ratio_minus_std,ratio_rank,rmstd_rank,trunc_zip,new_zip
1286,16127,PA,33,4,5,5,19,15,13,4,3,0,0,15,15,22.0,38.0,PA,0.5789473684210527,0.08009325371080865,0.24027976113242594,0.3386676072886267,0.498854114710244,1277.0,1259.0,16127,<generator object <genexpr> at 0x7f6fbe722a50>
1287,16133,PA,3,0,0,1,2,3,0,0,0,0,0,3,0,2.0,5.0,PA,0.4,0.21908902300206645,0.6572670690061994,-0.25726706900619933,0.18091097699793357,,,16133,<generator object <genexpr> at 0x7f6fbe722a50>
1288,16134,PA,1,0,0,0,1,1,0,0,0,0,0,1,0,0.0,2.0,PA,0.0,0.0,0.0,0.0,0.0,,,16134,<generator object <genexpr> at 0x7f6fbe722a50>
1289,16136,PA,2,0,0,0,2,1,1,0,0,0,0,2,0,2.0,2.0,PA,1.0,0.0,0.0,1.0,1.0,,,16136,<generator object <genexpr> at 0x7f6fbe722a50>
1290,16137,PA,42,2,7,9,24,23,6,1,5,0,0,27,10,19.0,42.0,PA,0.4523809523809524,0.07680098373375653,0.23040295120126958,0.2219780011796828,0.37557996864719584,1323.0,1314.0,16137,<generator object <genexpr> at 0x7f6fbe722a50>
1291,16141,PA,1,0,0,0,1,1,0,0,0,0,0,1,0,1.0,3.0,PA,0.3333333333333333,0.2721655269759087,0.816496580927726,-0.4831632475943927,0.06116780635742464,,,16141,<generator object <genexpr> at 0x7f6fbe722a50>
1292,16142,PA,3,0,0,0,3,2,1,0,0,0,0,3,0,4.0,5.0,PA,0.8,0.17888543819998315,0.5366563145999494,0.2633436854000506,0.6211145618000169,,,16142,<generator object <genexpr> at 0x7f6fbe722a50>
1293,16143,PA,2,0,0,0,2,2,0,0,0,0,0,2,0,0.0,1.0,PA,0.0,0.0,0.0,0.0,0.0,,,16143,<generator object <genexpr> at 0x7f6fbe722a50>
1294,16145,PA,1,0,0,0,1,0,1,0,0,0,0,1,0,1.0,1.0,PA,1.0,0.0,0.0,1.0,1.0,,,16145,<generator object <genexpr> at 0x7f6fbe722a50>
1295,16146,PA,439,5,9,25,400,337,22,21,36,0,0,234,169,694.0,751.0,PA,0.9241011984021305,0.009664007482974872,0.02899202244892462,0.8951091759532058,0.9144371909191555,281.0,235.0,16146,<generator object <genexpr> at 0x7f6fbe722a50>
1296,16148,PA,176,7,13,22,134,109,23,25,15,1,0,90,71,297.0,366.0,PA,0.8114754098360656,0.020444718817012562,0.06133415645103769,0.7501412533850279,0.791030691019053,835.0,742.0,16148,<generator object <genexpr> at 0x7f6fbe722a50>
1297,16150,PA,10,0,2,1,7,7,3,0,0,0,0,5,5,25.0,33.0,PA,0.7575757575757576,0.07460090362383803,0.2238027108715141,0.5337730467042434,0.6829748539519196,1023.0,1057.0,16150,<generator object <genexpr> at 0x7f6fbe722a50>
1298,16154,PA,4,0,1,2,1,0,3,1,1,0,0,3,0,,,,,,,,,,,,
1299,16156,PA,4,0,1,1,2,2,1,0,1,0,0,3,0,3.0,4.0,PA,0.75,0.21650635094610965,0.649519052838329,0.100480947161671,0.5334936490538904,,,16156,<generator object <genexpr> at 0x7f6fbe722a50>
1300,16157,PA,7,0,1,1,5,2,2,1,1,0,0,4,2,2.0,5.0,PA,0.4,0.21908902300206645,0.6572670690061994,-0.25726706900619933,0.18091097699793357,,,16157,<generator object <genexpr> at 0x7f6fbe722a50>
1301,16159,PA,17,0,1,4,12,11,4,0,1,0,0,11,5,25.0,34.0,PA,0.7352941176470589,0.075661140504048,0.226983421512144,0.5083106961349149,0.6596329771430108,1070.5,1093.0,16159,<generator object <genexpr> at 0x7f6fbe722a50>
1302,16160,PA,1,0,0,0,1,1,0,0,0,0,0,1,0,3.0,4.0,PA,0.75,0.21650635094610965,0.649519052838329,0.100480947161671,0.5334936490538904,,,16160,<generator object <genexpr> at 0x7f6fbe722a50>
1303,16161,PA,10,0,0,2,8,4,2,1,1,0,0,5,4,20.0,20.0,PA,1.0,0.0,0.0,1.0,1.0,10.0,10.0,16161,<generator object <genexpr> at 0x7f6fbe722a50>
1304,16201,PA,8,0,1,3,4,1,4,2,0,0,0,6,2,12.0,16.0,PA,0.75,0.10825317547305482,0.3247595264191645,0.4252404735808355,0.6417468245269452,1041.5,1120.0,16201,<generator object <genexpr> at 0x7f6fbe722a50>
1305,16214,PA,22,1,2,4,15,11,4,5,4,0,0,10,8,70.0,81.0,PA,0.8641975308641975,0.03806429883542279,0.11419289650626838,0.7500046343579291,0.8261332320287746,585.0,604.0,16214,<generator object <genexpr> at 0x7f6fbe722a50>
1306,16217,PA,4,2,0,0,2,2,0,0,0,0,0,3,1,5.0,9.0,PA,0.5555555555555556,0.16563466499998442,0.49690399499995325,0.05865156055560233,0.38992089055557116,,,16217,<generator object <genexpr> at 0x7f6fbe722a50>
1307,16222,PA,1,0,0,0,1,0,1,0,0,0,0,1,0,,,,,,,,,,,,
1308,16224,PA,3,0,0,0,3,3,0,0,1,0,0,0,2,,,,,,,,,,,,
1309,16226,PA,7,0,0,3,4,4,2,0,0,0,0,4,3,6.0,8.0,PA,0.75,0.15309310892394862,0.45927932677184585,0.29072067322815415,0.5969068910760513,,,16226,<generator object <genexpr> at 0x7f6fbe722a50>
1310,16229,PA,4,0,1,0,3,1,3,0,0,0,0,1,3,2.0,3.0,PA,0.6666666666666666,0.2721655269759087,0.816496580927726,-0.1498299142610594,0.39450113969075795,,,16229,<generator object <genexpr> at 0x7f6fbe722a50>
1311,16232,PA,4,0,0,1,3,1,0,1,0,0,0,3,1,2.0,2.0,PA,1.0,0.0,0.0,1.0,1.0,,,16232,<generator object <genexpr> at 0x7f6fbe722a50>
1312,16233,PA,1,0,0,0,1,0,1,0,0,0,0,1,0,2.0,2.0,PA,1.0,0.0,0.0,1.0,1.0,,,16233,<generator object <genexpr> at 0x7f6fbe722a50>
1313,16239,PA,36,5,1,10,20,22,0,1,2,0,0,22,12,89.0,212.0,PA,0.419811320754717,0.03389563447435858,0.10168690342307574,0.31812441733164126,0.38591568628035844,1328.0,1312.0,16239,<generator object <genexpr> at 0x7f6fbe722a50>
1314,16242,PA,3,1,0,1,1,1,1,1,0,0,0,1,2,3.0,3.0,PA,1.0,0.0,0.0,1.0,1.0,,,16242,<generator object <genexpr> at 0x7f6fbe722a50>
1315,16248,PA,3,0,0,0,3,3,0,0,0,0,0,2,1,2.0,3.0,PA,0.6666666666666666,0.2721655269759087,0.816496580927726,-0.1498299142610594,0.39450113969075795,,,16248,<generator object <genexpr> at 0x7f6fbe722a50>
1316,16249,PA,3,1,0,2,0,0,3,0,0,0,0,2,1,1.0,2.0,PA,0.5,0.3535533905932738,1.0606601717798214,-0.5606601717798214,0.1464466094067262,,,16249,<generator object <genexpr> at 0x7f6fbe722a50>
1317,16254,PA,3,0,1,1,1,0,0,1,1,0,0,1,1,4.0,9.0,PA,0.4444444444444444,0.16563466499998442,0.49690399499995325,-0.05245955055550883,0.27880977944446,,,16254,<generator object <genexpr> at 0x7f6fbe722a50>
1318,16255,PA,4,0,0,2,2,2,1,0,0,0,0,3,1,1.0,3.0,PA,0.3333333333333333,0.2721655269759087,0.816496580927726,-0.4831632475943927,0.06116780635742464,,,16255,<generator object <genexpr> at 0x7f6fbe722a50>
1319,16258,PA,4,0,1,0,3,1,3,0,0,0,0,3,1,2.0,3.0,PA,0.6666666666666666,0.2721655269759087,0.816496580927726,-0.1498299142610594,0.39450113969075795,,,16258,<generator object <genexpr> at 0x7f6fbe722a50>
1320,16260,PA,1,0,0,0,1,1,0,0,0,0,0,0,1,1.0,3.0,PA,0.3333333333333333,0.2721655269759087,0.816496580927726,-0.4831632475943927,0.06116780635742464,,,16260,<generator object <genexpr> at 0x7f6fbe722a50>
1321,16262,PA,1,0,0,1,0,0,1,0,0,0,0,0,1,1.0,1.0,PA,1.0,0.0,0.0,1.0,1.0,,,16262,<generator object <genexpr> at 0x7f6fbe722a50>
1322,16301,PA,31,3,3,2,23,13,7,0,7,0,0,15,9,31.0,36.0,PA,0.8611111111111112,0.057638424064762626,0.17291527219428787,0.6881958389168232,0.8034726870463486,595.5,698.0,16301,<generator object <genexpr> at 0x7f6fbe722a50>
1323,16313,PA,2,0,0,2,0,0,0,1,1,0,0,0,1,1.0,3.0,PA,0.3333333333333333,0.2721655269759087,0.816496580927726,-0.4831632475943927,0.06116780635742464,,,16313,<generator object <genexpr> at 0x7f6fbe722a50>
1324,16314,PA,4,0,1,1,2,0,3,0,1,0,0,2,1,7.0,7.0,PA,1.0,0.0,0.0,1.0,1.0,,,16314,<generator object <genexpr> at 0x7f6fbe722a50>
1325,16316,PA,3,0,1,2,0,0,3,0,0,0,0,1,2,2.0,4.0,PA,0.5,0.25,0.75,-0.25,0.25,,,16316,<generator object <genexpr> at 0x7f6fbe722a50>
1326,16319,PA,2,0,0,1,1,0,1,0,0,0,0,2,0,,,,,,,,,,,,
1327,16321,PA,2,0,0,0,2,1,0,0,1,0,0,1,0,2.0,3.0,PA,0.6666666666666666,0.2721655269759087,0.816496580927726,-0.1498299142610594,0.39450113969075795,,,16321,<generator object <genexpr> at 0x7f6fbe722a50>
1328,16322,PA,3,0,0,0,3,2,0,0,0,0,0,3,0,0.0,1.0,PA,0.0,0.0,0.0,0.0,0.0,,,16322,<generator object <genexpr> at 0x7f6fbe722a50>
1329,16323,PA,32,2,2,6,22,13,11,0,2,0,0,16,14,17.0,24.0,PA,0.7083333333333334,0.09278048066588464,0.2783414419976539,0.42999189133567944,0.6155528526674487,1135.0,1159.0,16323,<generator object <genexpr> at 0x7f6fbe722a50>
1330,16333,PA,1,0,0,0,1,1,0,0,0,0,0,1,0,,,,,,,,,,,,
1331,16335,PA,156,9,10,24,113,81,34,21,12,0,0,69,75,284.0,332.0,PA,0.8554216867469879,0.019300682348722367,0.057902047046167096,0.7975196397008208,0.8361210043982655,625.5,558.0,16335,<generator object <genexpr> at 0x7f6fbe722a50>
1332,16341,PA,4,1,1,1,1,1,1,1,1,0,0,2,1,1.0,1.0,PA,1.0,0.0,0.0,1.0,1.0,,,16341,<generator object <genexpr> at 0x7f6fbe722a50>
1333,16342,PA,4,0,0,2,2,2,1,0,0,0,0,3,1,0.0,1.0,PA,0.0,0.0,0.0,0.0,0.0,,,16342,<generator object <genexpr> at 0x7f6fbe722a50>
1334,16345,PA,2,0,1,0,1,1,1,0,0,0,0,2,0,1.0,2.0,PA,0.5,0.3535533905932738,1.0606601717798214,-0.5606601717798214,0.1464466094067262,,,16345,<generator object <genexpr> at 0x7f6fbe722a50>
1335,16346,PA,4,1,0,1,2,0,2,2,0,0,0,2,2,3.0,7.0,PA,0.42857142857142855,0.1870439059165649,0.5611317177496946,-0.13256028917826607,0.24152752265486366,,,16346,<generator object <genexpr> at 0x7f6fbe722a50>
1336,16347,PA,2,0,0,1,1,1,0,0,0,0,0,1,1,7.0,11.0,PA,0.6363636363636364,0.14504073367590284,0.4351222010277085,0.20124143533592787,0.4913229026877335,1234.0,1268.5,16347,<generator object <genexpr> at 0x7f6fbe722a50>
1337,16350,PA,1,1,0,0,0,0,0,0,0,0,1,0,1,1.0,2.0,PA,0.5,0.3535533905932738,1.0606601717798214,-0.5606601717798214,0.1464466094067262,,,16350,<generator object <genexpr> at 0x7f6fbe722a50>
1338,16351,PA,1,0,0,0,1,1,0,0,0,0,0,1,0,5.0,6.0,PA,0.8333333333333334,0.15214515486254612,0.4564354645876384,0.376897868745695,0.6811881784707873,,,16351,<generator object <genexpr> at 0x7f6fbe722a50>
1339,16353,PA,27,2,3,6,16,9,4,3,3,0,0,17,7,9.0,25.0,PA,0.36,0.096,0.28800000000000003,0.07199999999999995,0.264,1335.5,1335.5,16353,<generator object <genexpr> at 0x7f6fbe722a50>
1340,16354,PA,14,0,1,2,11,5,4,0,0,0,1,9,5,21.0,25.0,PA,0.84,0.07332121111929346,0.21996363335788038,0.6200363666421196,0.7666787888807065,706.5,836.0,16354,<generator object <genexpr> at 0x7f6fbe722a50>
1341,16360,PA,1,0,0,0,1,0,1,0,0,0,0,1,0,1.0,1.0,PA,1.0,0.0,0.0,1.0,1.0,,,16360,<generator object <genexpr> at 0x7f6fbe722a50>
1342,16362,PA,3,0,0,0,3,3,0,0,0,0,0,3,0,,,,,,,,,,,,
1343,16365,PA,16,0,0,4,12,7,5,0,2,0,0,9,5,18.0,26.0,PA,0.6923076923076923,0.09051513929454648,0.27154541788363945,0.42076227442405284,0.6017925530131458,1164.5,1167.5,16365,<generator object <genexpr> at 0x7f6fbe722a50>
1344,16370,PA,1,0,0,0,1,1,0,0,0,0,0,1,0,1.0,1.0,PA,1.0,0.0,0.0,1.0,1.0,,,16370,<generator object <genexpr> at 0x7f6fbe722a50>
1345,16371,PA,1,0,0,0,1,1,0,0,0,0,0,1,0,1.0,5.0,PA,0.2,0.17888543819998318,0.5366563145999496,-0.33665631459994955,0.021114561800016834,,,16371,<generator object <genexpr> at 0x7f6fbe722a50>
1346,16372,PA,1,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
1347,16373,PA,5,1,0,1,3,1,1,0,0,0,0,3,2,3.0,7.0,PA,0.42857142857142855,0.1870439059165649,0.5611317177496946,-0.13256028917826607,0.24152752265486366,,,16373,<generator object <genexpr> at 0x7f6fbe722a50>
1348,16374,PA,2,0,0,0,2,1,0,1,0,0,0,2,0,1.0,1.0,PA,1.0,0.0,0.0,1.0,1.0,,,16374,<generator object <genexpr> at 0x7f6fbe722a50>
1349,16401,PA,22,3,0,5,14,14,7,1,5,0,0,10,7,17.0,24.0,PA,0.7083333333333334,0.09278048066588464,0.2783414419976539,0.42999189133567944,0.6155528526674487,1135.0,1159.0,16401,<generator object <genexpr> at 0x7f6fbe722a50>
1350,16403,PA,11,2,1,1,7,2,8,0,1,0,0,7,3,16.0,17.0,PA,0.9411764705882353,0.057067205890901855,0.17120161767270556,0.7699748529155297,0.8841092646973334,196.0,367.0,16403,<generator object <genexpr> at 0x7f6fbe722a50>
1351,16407,PA,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,2.0,PA,0.0,0.0,0.0,0.0,0.0,,,16407,<generator object <genexpr> at 0x7f6fbe722a50>
1352,16410,PA,1,0,0,1,0,0,1,0,0,0,0,0,1,1.0,2.0,PA,0.5,0.3535533905932738,1.0606601717798214,-0.5606601717798214,0.1464466094067262,,,16410,<generator object <genexpr> at 0x7f6fbe722a50>
1353,16412,PA,26,1,1,5,19,10,8,4,3,0,0,12,11,37.0,41.0,PA,0.9024390243902439,0.046339897903986786,0.13901969371196035,0.7634193306782836,0.8560991264862572,400.0,489.0,16412,<generator object <genexpr> at 0x7f6fbe722a50>
1354,16413,PA,1,0,0,0,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,
1355,16415,PA,12,0,4,3,5,1,8,1,2,0,0,4,6,15.0,27.0,PA,0.5555555555555556,0.09562921842487448,0.28688765527462345,0.2686679002809321,0.4599263371306811,1294.5,1291.0,16415,<generator object <genexpr> at 0x7f6fbe722a50>
1356,16416,PA,1,0,0,0,1,1,0,0,1,0,0,0,0,1.0,1.0,PA,1.0,0.0,0.0,1.0,1.0,,,16416,<generator object <genexpr> at 0x7f6fbe722a50>
1357,16417,PA,3,0,1,1,1,0,3,0,0,0,0,1,2,9.0,12.0,PA,0.75,0.125,0.375,0.375,0.625,1041.5,1143.5,16417,<generator object <genexpr> at 0x7f6fbe722a50>
1358,16420,PA,1,1,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,PA,1.0,0.0,0.0,1.0,1.0,,,16420,<generator object <genexpr> at 0x7f6fbe722a50>
1359,16421,PA,6,1,0,1,4,3,0,2,1,0,0,3,2,3.0,7.0,PA,0.42857142857142855,0.1870439059165649,0.5611317177496946,-0.13256028917826607,0.24152752265486366,,,16421,<generator object <genexpr> at 0x7f6fbe722a50>
1360,16423,PA,3,0,0,1,2,0,3,0,0,0,0,1,2,10.0,11.0,PA,0.9090909090909091,0.08667841720414479,0.26003525161243435,0.6490556574784747,0.8224124918867642,367.0,623.5,16423,<generator object <genexpr> at 0x7f6fbe722a50>
1361,16424,PA,4,0,0,0,4,0,3,0,1,0,0,3,0,2.0,3.0,PA,0.6666666666666666,0.2721655269759087,0.816496580927726,-0.1498299142610594,0.39450113969075795,,,16424,<generator object <genexpr> at 0x7f6fbe722a50>
1362,16426,PA,2,0,0,0,2,0,2,0,0,0,0,2,0,4.0,5.0,PA,0.8,0.17888543819998315,0.5366563145999494,0.2633436854000506,0.6211145618000169,,,16426,<generator object <genexpr> at 0x7f6fbe722a50>
1363,16427,PA,1,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,
1364,16428,PA,34,0,4,8,22,5,24,2,2,0,0,18,14,31.0,43.0,PA,0.7209302325581395,0.06840199785294702,0.20520599355884106,0.5157242389992984,0.6525282347051925,1106.0,1100.0,16428,<generator object <genexpr> at 0x7f6fbe722a50>
1365,16433,PA,8,0,1,3,4,3,4,0,1,0,0,2,5,9.0,10.0,PA,0.9,0.09486832980505137,0.2846049894151541,0.6153950105848459,0.8051316701949487,,,16433,<generator object <genexpr> at 0x7f6fbe722a50>
1366,16435,PA,1,0,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,PA,0.0,0.0,0.0,0.0,0.0,,,16435,<generator object <genexpr> at 0x7f6fbe722a50>
1367,16438,PA,3,0,0,0,3,2,0,0,0,0,0,2,1,1.0,5.0,PA,0.2,0.17888543819998318,0.5366563145999496,-0.33665631459994955,0.021114561800016834,,,16438,<generator object <genexpr> at 0x7f6fbe722a50>
1368,16440,PA,2,0,0,1,1,1,1,0,0,0,0,1,1,,,,,,,,,,,,
1369,16441,PA,10,0,0,5,5,5,0,3,1,0,0,6,3,8.0,11.0,PA,0.7272727272727273,0.13428162652290843,0.4028448795687253,0.324427847704002,0.5929911007498189,1095.5,1182.5,16441,<generator object <genexpr> at 0x7f6fbe722a50>
1370,16444,PA,3,0,0,0,3,3,0,0,0,0,0,3,0,65.0,69.0,PA,0.9420289855072463,0.02813280512539924,0.08439841537619772,0.8576305701310486,0.9138961803818471,191.0,241.0,16444,<generator object <genexpr> at 0x7f6fbe722a50>
1371,16501,PA,38,0,0,3,35,21,9,3,4,0,0,20,14,146.0,164.0,PA,0.8902439024390244,0.02440882694810814,0.07322648084432441,0.8170174215947,0.8658350754909163,459.0,443.0,16501,<generator object <genexpr> at 0x7f6fbe722a50>
1372,16502,PA,296,3,4,27,262,127,114,25,21,0,0,146,129,731.0,788.0,PA,0.9276649746192893,0.009227983091329396,0.027683949273988186,0.8999810253453011,0.9184369915279599,259.0,218.0,16502,<generator object <genexpr> at 0x7f6fbe722a50>
1373,16503,PA,1092,11,4,40,1037,672,308,32,119,0,1,559,414,2082.0,2185.0,PA,0.9528604118993135,0.004534003102637845,0.013602009307913537,0.9392584025913999,0.9483264087966756,154.0,134.0,16503,<generator object <genexpr> at 0x7f6fbe722a50>
1374,16504,PA,388,6,9,32,341,214,104,34,45,0,0,187,156,844.0,914.0,PA,0.9234135667396062,0.0087963185742925,0.0263889557228775,0.8970246110167287,0.9146172481653136,286.0,234.0,16504,<generator object <genexpr> at 0x7f6fbe722a50>
1375,16505,PA,91,2,9,11,69,40,40,5,7,0,0,40,44,124.0,147.0,PA,0.8435374149659864,0.029963928940323094,0.08989178682096928,0.7536456281450171,0.8135734860256634,688.0,664.0,16505,<generator object <genexpr> at 0x7f6fbe722a50>
1376,16506,PA,98,4,11,19,64,16,51,20,14,0,0,49,35,151.0,178.0,PA,0.848314606741573,0.026886876495778242,0.08066062948733473,0.7676539772542382,0.8214277302457947,666.0,628.0,16506,<generator object <genexpr> at 0x7f6fbe722a50>
1377,16507,PA,355,2,3,8,342,227,88,9,38,0,0,189,128,719.0,767.0,PA,0.9374185136897001,0.008745648490062114,0.026236945470186342,0.9111815682195138,0.928672865199638,213.0,184.0,16507,<generator object <genexpr> at 0x7f6fbe722a50>
1378,16508,PA,206,3,14,29,160,87,71,27,24,0,0,98,84,435.0,490.0,PA,0.8877551020408163,0.014260404782968632,0.042781214348905895,0.8449738876919104,0.8734946972578477,471.0,407.0,16508,<generator object <genexpr> at 0x7f6fbe722a50>
1379,16509,PA,184,3,12,33,136,51,45,55,32,0,0,89,63,347.0,410.0,PA,0.8463414634146341,0.01780980756937234,0.05342942270811703,0.7929120407065171,0.8285316558452618,676.0,590.0,16509,<generator object <genexpr> at 0x7f6fbe722a50>
1380,16510,PA,616,15,21,52,528,351,134,63,70,0,0,299,247,1132.0,1266.0,PA,0.8941548183254344,0.008646195557764084,0.02593858667329225,0.8682162316521421,0.8855086227676703,443.0,361.0,16510,<generator object <genexpr> at 0x7f6fbe722a50>
1381,16511,PA,208,5,6,26,171,92,57,18,14,0,0,119,75,430.0,504.0,PA,0.8531746031746031,0.015765374183940136,0.047296122551820405,0.8058784806227828,0.8374092289906631,640.0,552.0,16511,<generator object <genexpr> at 0x7f6fbe722a50>
1382,16512,PA,12,0,0,1,11,10,1,0,1,0,0,7,4,1.0,1.0,PA,1.0,0.0,0.0,1.0,1.0,,,16512,<generator object <genexpr> at 0x7f6fbe722a50>
1383,16514,PA,7,0,2,3,2,0,7,0,0,0,0,2,5,,,,,,,,,,,,
1384,16546,PA,1,0,0,0,1,0,1,0,0,0,0,1,0,21.0,24.0,PA,0.875,0.06750771560841522,0.20252314682524564,0.6724768531747544,0.8074922843915848,527.0,682.5,16546,<generator object <genexpr> at 0x7f6fbe722a50>
1385,16563,PA,1,0,0,0,1,1,0,0,0,0,0,0,1,56.0,62.0,PA,0.9032258064516129,0.037547593241766326,0.11264277972529899,0.7905830267263139,0.8656782132098465,399.0,445.0,16563,<generator object <genexpr> at 0x7f6fbe722a50>
1386,16565,PA,1,0,0,0,1,0,1,0,0,0,0,1,0,,,,,,,,,,,,
1387,16601,PA,138,2,4,20,112,83,30,5,15,0,0,72,51,177.0,211.0,PA,0.8388625592417062,0.025310598153387848,0.07593179446016354,0.7629307647815426,0.8135519610883183,712.0,665.0,16601,<generator object <genexpr> at 0x7f6fbe722a50>
1388,16602,PA,123,4,7,18,94,62,24,15,9,0,0,64,50,168.0,200.0,PA,0.84,0.02592296279363145,0.07776888838089435,0.7622311116191056,0.8140770372063685,706.5,661.0,16602,<generator object <genexpr> at 0x7f6fbe722a50>
1389,16603,PA,3,0,0,1,2,2,1,0,0,0,0,1,2,1.0,1.0,PA,1.0,0.0,0.0,1.0,1.0,,,16603,<generator object <genexpr> at 0x7f6fbe722a50>
1390,16611,PA,20,1,4,4,11,11,4,0,1,0,0,14,5,9.0,29.0,PA,0.3103448275862069,0.08590911709007583,0.2577273512702275,0.052617476315979406,0.2244357104961311,1338.0,1337.0,16611,<generator object <genexpr> at 0x7f6fbe722a50>
1391,16613,PA,4,1,0,1,2,2,1,0,0,0,0,2,2,0.0,3.0,PA,0.0,0.0,0.0,0.0,0.0,,,16613,<generator object <genexpr> at 0x7f6fbe722a50>
1392,16616,PA,1,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,
1393,16621,PA,2,0,1,1,0,0,1,0,0,0,0,1,1,1.0,1.0,PA,1.0,0.0,0.0,1.0,1.0,,,16621,<generator object <genexpr> at 0x7f6fbe722a50>
1394,16623,PA,1,0,0,0,1,1,0,0,1,0,0,0,0,,,,,,,,,,,,
1395,16624,PA,1,0,0,0,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,
1396,16625,PA,1,0,0,0,1,1,0,0,0,0,0,1,0,1.0,3.0,PA,0.3333333333333333,0.2721655269759087,0.816496580927726,-0.4831632475943927,0.06116780635742464,,,16625,<generator object <genexpr> at 0x7f6fbe722a50>
1397,16627,PA,2,0,0,1,1,2,0,0,0,0,0,2,0,6.0,11.0,PA,0.5454545454545454,0.150131422517231,0.450394267551693,0.09506027790285243,0.3953231229373144,1297.5,1309.5,16627,<generator object <genexpr> at 0x7f6fbe722a50>
1398,16630,PA,27,1,4,2,20,12,4,3,2,0,0,16,9,21.0,27.0,PA,0.7777777777777778,0.08000914442478839,0.24002743327436515,0.5377503445034126,0.6977686333529894,956.5,1018.5,16630,<generator object <genexpr> at 0x7f6fbe722a50>
1399,16634,PA,1,0,0,0,1,1,0,0,0,0,0,1,0,,,,,,,,,,,,
1400,16635,PA,39,2,5,20,12,6,5,22,6,0,0,14,19,29.0,40.0,PA,0.725,0.07060010623221469,0.21180031869664406,0.5131996813033559,0.6543998937677853,1100.0,1096.0,16635,<generator object <genexpr> at 0x7f6fbe722a50>
1401,16638,PA,1,0,0,0,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,
1402,16640,PA,1,0,0,0,1,0,1,0,0,0,0,1,0,2.0,3.0,PA,0.6666666666666666,0.2721655269759087,0.816496580927726,-0.1498299142610594,0.39450113969075795,,,16640,<generator object <genexpr> at 0x7f6fbe722a50>
1403,16641,PA,3,0,0,0,3,1,2,0,0,0,0,2,1,10.0,11.0,PA,0.9090909090909091,0.08667841720414479,0.26003525161243435,0.6490556574784747,0.8224124918867642,367.0,623.5,16641,<generator object <genexpr> at 0x7f6fbe722a50>
1404,16644,PA,1,0,0,1,0,0,1,0,0,0,0,0,1,1.0,1.0,PA,1.0,0.0,0.0,1.0,1.0,,,16644,<generator object <genexpr> at 0x7f6fbe722a50>
1405,16646,PA,3,1,0,0,2,1,2,0,0,0,0,0,3,4.0,4.0,PA,1.0,0.0,0.0,1.0,1.0,,,16646,<generator object <genexpr> at 0x7f6fbe722a50>
1406,16647,PA,2,0,0,1,1,1,1,0,0,0,0,1,1,1.0,3.0,PA,0.3333333333333333,0.2721655269759087,0.816496580927726,-0.4831632475943927,0.06116780635742464,,,16647,<generator object <genexpr> at 0x7f6fbe722a50>
1407,16648,PA,43,10,7,10,16,2,8,31,3,0,0,17,23,70.0,90.0,PA,0.7777777777777778,0.0438228132081453,0.1314684396244359,0.6463093381533419,0.7339549645696325,956.5,941.0,16648,<generator object <genexpr> at 0x7f6fbe722a50>
1408,16650,PA,1,1,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,
1409,16651,PA,56,4,5,11,36,35,3,1,2,0,0,34,20,36.0,64.0,PA,0.5625,0.062009796353076345,0.18602938905922903,0.37647061094077094,0.5004902036469236,1291.5,1258.0,16651,<generator object <genexpr> at 0x7f6fbe722a50>
1410,16652,PA,104,8,8,18,70,61,11,6,3,0,0,68,33,211.0,295.0,PA,0.7152542372881356,0.02627530988573751,0.07882592965721254,0.6364283076309231,0.6889789274023981,1120.0,1047.0,16652,<generator object <genexpr> at 0x7f6fbe722a50>
1411,16655,PA,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,2.0,PA,0.0,0.0,0.0,0.0,0.0,,,16655,<generator object <genexpr> at 0x7f6fbe722a50>
1412,16656,PA,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1.0,PA,0.0,0.0,0.0,0.0,0.0,,,16656,<generator object <genexpr> at 0x7f6fbe722a50>
1413,16657,PA,2,1,0,1,0,0,2,0,0,0,0,1,1,0.0,1.0,PA,0.0,0.0,0.0,0.0,0.0,,,16657,<generator object <genexpr> at 0x7f6fbe722a50>
1414,16661,PA,1,0,0,0,1,0,1,0,0,0,0,1,0,2.0,4.0,PA,0.5,0.25,0.75,-0.25,0.25,,,16661,<generator object <genexpr> at 0x7f6fbe722a50>
1415,16662,PA,4,0,2,1,1,1,2,0,0,0,0,3,1,1.0,2.0,PA,0.5,0.3535533905932738,1.0606601717798214,-0.5606601717798214,0.1464466094067262,,,16662,<generator object <genexpr> at 0x7f6fbe722a50>
